,w_knn,w_rf,w_svm,w_xgboost,f1
464,0.3596985952242323,0.9588224210468684,0.789080229520446,0.17683717722253034,0.5268398892561794
397,0.8243741035543384,0.12545357540762425,0.5181322854088615,0.8634545576001746,0.5267891072210523
470,0.9281902643501824,0.19687132495039883,0.7421343067197396,0.9617020492145982,0.5267891072210523
143,0.31236349537454156,0.09095107940956626,0.17579209262230533,0.3320262592905371,0.5267891072210523
408,0.5688144538516162,0.8331325532649702,0.5528707794276503,0.6378097195587871,0.5263416511983157
476,0.4512590923169214,0.7958474863979947,0.5686900796739599,0.4111771669421119,0.5263416511983157
136,0.17240716115581578,0.27974043759444156,0.16064287071023042,0.20777494052206735,0.5263416511983157
85,0.7948166860009568,0.985280701894917,0.7218240370190475,0.8236027513012075,0.5263416511983157
12,0.5818118466609695,0.21068842614612981,0.6829131226766278,0.8820518201560014,0.5259375390671205
47,0.6393767248252573,0.525165290177245,0.8038737531412218,0.7246335091513864,0.5255897978730762
496,0.4491985214685036,0.18931909051657936,0.4937887567732453,0.3136818010276551,0.5255897978730762
477,0.4681597612072427,0.4045431115973527,0.6480498067765379,0.6030411755315046,0.5255897978730762
0,0.4987953471645664,0.37526360704498163,0.8165279805902467,0.761356014711256,0.5255897978730762
201,0.7135430466015148,0.47164070831986604,0.9633613502134933,0.724512935031564,0.5255897978730762
445,0.7220323349571834,0.16363588908124016,0.8722207751639109,0.7180235074968584,0.5255897978730762
212,0.6390700869591576,0.30814796420213186,0.6837173714074752,0.5833561250839066,0.5255897978730762
323,0.5970799636114613,0.3909745980438325,0.880516043508686,0.9658081106175527,0.5255172562870732
198,0.7076810951571861,0.4267912531738782,0.7838337734174872,0.9456794055637558,0.5255172562870732
163,0.739142914366641,0.610033346704994,0.8406760783033412,0.8823813483649872,0.5255172562870732
314,0.6079675298996995,0.45066730750970363,0.8987611484831537,0.987239804140756,0.5255172562870732
451,0.879096914256721,0.5387764970561653,0.6126297942783656,0.928549350854791,0.5255172562870732
303,0.6911519826686569,0.23966515187906,0.567183245545784,0.797705567130142,0.5255172562870732
428,0.45073830117326175,0.2867384009035683,0.6172411406142027,0.6347586033456507,0.5255172562870732
307,0.6876290123820841,0.7694656694234696,0.030187069968745428,0.8425123088695301,0.5246374115360232
437,0.47458902779886714,0.6148670734170775,0.11105603508963313,0.963538184017655,0.5246374115360232
87,0.2077636304174063,0.40573719027552224,0.029906541695755684,0.5429535812511325,0.5246374115360232
50,0.43512218341375397,0.16751397182610284,0.012128456264961729,0.47878080363428055,0.5246374115360232
154,0.8191709634601023,0.6181557736248375,0.12888199931153732,0.9653977360685366,0.5246374115360232
172,0.3521993032590256,0.2666405680975885,0.8362706453475066,0.754236018388955,0.524221001140145
381,0.9171017654374125,0.9426732980663303,0.629995486791679,0.3447124447883506,0.5242084704759087
74,0.740488180637894,0.843749068079622,0.7997841636619786,0.4441787274758552,0.5242084704759087
393,0.7656825261288301,0.8779515508403334,0.7890824257337302,0.3758370496359501,0.5242084704759087
286,0.7356410294494283,0.6632451793544138,0.5699101108048102,0.3211241056777222,0.5237454825605703
467,0.9204344205249101,0.8584557592387918,0.755571373165675,0.23478023378878343,0.5237454825605703
133,0.47907138671526095,0.5847515286232247,0.2501888570704721,0.7799822635572632,0.5235665090965659
402,0.6690858291498067,0.9659796806950323,0.28460408006950033,0.9955197005150593,0.5235665090965659
481,0.04631219697046296,0.958614641281224,0.8107276948589971,0.14667445603742724,0.5229997278712066
350,0.07815408745503094,0.7363442873160676,0.6066103013808873,0.11507521591069969,0.5229997278712066
347,0.30146992438049514,0.9634661349513236,0.12861652845862515,0.5790334835451055,0.5229997278712066
374,0.37011104480395973,0.9517527332149481,0.38098681088081054,0.2150817725340659,0.5229997278712066
290,0.15166906256134904,0.5949782465316849,0.3874406170615916,0.14929290246788962,0.5229997278712066
313,0.09747179376064807,0.722949697800497,0.48226050197605663,0.23939461647580818,0.5229997278712066
44,0.2177646292799975,0.7810774786250759,0.4270967573392822,0.2716315841282456,0.5229997278712066
107,0.624167443369361,0.820491214418554,0.09905207900214053,0.10648718699728532,0.5229997278712066
274,0.31722243336192235,0.867455141214035,0.3651273137653196,0.4723837689932915,0.5229997278712066
391,0.6533021197467725,0.9647962126411189,0.2514408929534141,0.1272138768259775,0.5229997278712066
129,0.21289827065195244,0.5098828371875601,0.2537272223999092,0.0858199892367667,0.5229997278712066
411,0.6862135982717713,0.6363169721428331,0.4661429600623699,0.7627742028107152,0.5229262660040802
144,0.7823026764847204,0.5920974810943878,0.47679807832385324,0.8431841256588339,0.5229262660040802
208,0.7202794765551835,0.7791089833754651,0.3866128116289559,0.8032601355240404,0.5229262660040802
276,0.3942082367138352,0.3872030806736192,0.21690809016769907,0.5145796874625373,0.5229262660040802
288,0.683001500751871,0.7518697128456577,0.40783134194750714,0.7682678962069263,0.5229262660040802
56,0.6527226706486546,0.6307480147311978,0.19363992348227155,0.784464484590593,0.5229262660040802
200,0.7444395292530228,0.8362870040472864,0.15689241031553636,0.09049073120015516,0.521711442070136
279,0.5842848465040373,0.9474398963925411,0.4001723236245195,0.3025138044241974,0.521711442070136
298,0.8593154806557102,0.6437432845070574,0.8097756848140308,0.7253654440762501,0.5213795289373885
28,0.9455391848005016,0.39880096558633193,0.7230980432306402,0.8306257186870866,0.5213795289373885
260,0.8216169823526913,0.33826849945142734,0.6591084647306671,0.639606406027025,0.5213795289373885
365,0.9161901011232928,0.48473350061935205,0.6201702962850832,0.9119889589236684,0.5213795289373885
380,0.6892734699376978,0.24898648485860309,0.5596286366419277,0.46825733970862704,0.5213795289373885
423,0.6303358095383246,0.3337090173913849,0.5149951291755532,0.5829615269992737,0.5213795289373885
190,0.49355316683926154,0.3698387749042813,0.4689993860180648,0.47691013650959013,0.5213795289373885
174,0.6661332078049707,0.20663055880873005,0.6490698868010523,0.5822853516304879,0.5213795289373885
425,0.375652236446819,0.6871765896741551,0.17261561288535898,0.6836845057745763,0.5205141588949392
295,0.5266588458946824,0.9832814655838131,0.2807711027341362,0.89046520525797,0.5205141588949392
222,0.5816807419475933,0.9113645950107826,0.09159110439320373,0.8625986729202857,0.5205141588949392
387,0.578738861412135,0.9377525370260541,0.27911473939615095,0.7244021299657684,0.5205141588949392
490,0.3781760038420531,0.7728460653161179,0.11280380445517169,0.4889482787237246,0.5201453798573988
360,0.4582392308077903,0.865218228192789,0.34930861854133344,0.5118598433342797,0.5201453798573988
426,0.28932332204610645,0.9865059526687958,0.11286775847683816,0.7010504602954586,0.5201453798573988
81,0.6522503304378167,0.9776549082218042,0.0775349074080598,0.33009024378436125,0.5201453798573988
301,0.28793770669894825,0.727672233398718,0.16618436439074213,0.47176937629187043,0.5201453798573988
325,0.33657996871042806,0.5820143609246333,0.10765550209011887,0.3488161868165325,0.5201453798573988
390,0.2547169730500636,0.5715245221099515,0.20238593369355995,0.3546234049404843,0.5201453798573988
195,0.8679556102492513,0.9590803107813121,0.8331320152663986,0.026179281023791967,0.5197085123444753
491,0.8005292939115852,0.8716873525425873,0.687548530326328,0.0600473011162066,0.5197085123444753
346,0.7540994349208132,0.9672428524668314,0.5199237184743875,0.14842594221662075,0.5197085123444753
479,0.699087913765159,0.8137478923859925,0.5790727413651368,0.019473924464328607,0.5197085123444753
128,0.5045316674144312,0.819549511953987,0.5245857528251575,0.04278799541276146,0.5197085123444753
463,0.6083646678172541,0.7519597396613803,0.5328232648599674,0.09351671760925773,0.5197085123444753
478,0.5742745927030626,0.6652855600662474,0.19423620451648627,0.5177363669217461,0.5190919936457542
469,0.9593908349199218,0.9900489808784734,0.44759655681442856,0.7461122432547962,0.5190919936457542
442,0.8051840580179814,0.9796584377406254,0.4583185183944729,0.8754193261161595,0.5190919936457542
499,0.6894126223464699,0.8404567317926421,0.43472738202863104,0.6095346361018075,0.5190919936457542
145,0.4193094773836573,0.44564521657694145,0.2218173614166995,0.2696857434046126,0.5190919936457542
46,0.6888892126742896,0.8475988091955556,0.4371607300457173,0.6405111335516733,0.5190919936457542
189,0.7316660668161075,0.9548554782366792,0.4090299575855336,0.7551385951402789,0.5190919936457542
218,0.5527702978955712,0.7165362136958171,0.2766002550395147,0.5099582748489406,0.5190919936457542
98,0.5759162511958957,0.7175053947399601,0.4629498775456742,0.6938033895742591,0.5190919936457542
171,0.9204470791996471,0.9789499819840402,0.4458453431658277,0.6562262074650841,0.5190919936457542
66,0.602215459174605,0.9490470502105516,0.36404628952649154,0.8352170412034989,0.5190919936457542
396,0.8859571814676848,0.9745307733296468,0.33753073842132475,0.2784559195297308,0.5187980289567957
96,0.6251167660451856,0.8416595459850504,0.22836255584328902,0.3842391272334652,0.5187980289567957
446,0.4691125344872943,0.6428515422748996,0.24482471536404637,0.367533364210201,0.5187980289567957
14,0.474958684297367,0.4747052163955745,0.08818186868768141,0.43194443738233856,0.5186491715080609
356,0.9298451686811875,0.9215360332795118,0.2639901888478269,0.8991426947297031,0.5186491715080609
33,0.8268856375401481,0.7085614483784891,0.11962990011806596,0.7854245382056532,0.5186491715080609
34,0.5530049307477612,0.4047037741988332,0.27897569013095447,0.5229337832121456,0.5186491715080609
89,0.6595107391138585,0.4798546391722961,0.2653962177469745,0.6489009538934846,0.5186491715080609
9,0.44455611233959225,0.4291394744020167,0.21374246218874804,0.24615292137361544,0.5186491715080609
193,0.9425621509442689,0.030617854341787654,0.08747491608916158,0.9337270803346567,0.5182982332610333
120,0.8162563675483694,0.08093227467275554,0.3280671838963529,0.7843516859754289,0.5182982332610333
234,0.9985356539836153,0.23703076843852822,0.44333551177068553,0.8432918672039653,0.5182982332610333
80,0.8477603274100979,0.3353532579707891,0.4593769734112868,0.8246362714980254,0.5182982332610333
262,0.4097903444698352,0.11231625119159183,0.28371261346930876,0.3425447485685057,0.5182982332610333
456,0.6443127552964655,0.15107640952965606,0.3837639473576412,0.6273605959421074,0.5182982332610333
354,0.9824400284528402,0.15465003045965353,0.6421284489907109,0.8557290972206885,0.5182982332610333
2,0.7334219967757937,0.6847284204539079,0.2346397236855009,0.09906619636952885,0.5175495424156786
15,0.9526742443526182,0.9112024214898847,0.6789528610896398,0.05015629293733859,0.5175495424156786
263,0.8559314911692547,0.9869113173584809,0.497631156898912,0.2868595950715268,0.5169047087972588
176,0.8194331294196678,0.8411026814719335,0.580831687212308,0.029842153041627406,0.5169047087972588
103,0.8427160795411147,0.49402977259813974,0.6660728555072685,0.4234529796889549,0.5166067846846935
333,0.8909948476486965,0.6672890185917912,0.834615048226727,0.6557101999753658,0.5166067846846935
39,0.9336959956578634,0.6488601900515624,0.5102364220022231,0.7427473196105894,0.5166067846846935
191,0.937364144264683,0.6974429348247007,0.7493520132304134,0.8228925058450967,0.5166067846846935
454,0.8733915827943389,0.6000120256015444,0.5442315882324117,0.5068558299518028,0.5166067846846935
121,0.9846911894416684,0.7060411439770246,0.6579254305791064,0.5768822807156827,0.5166067846846935
369,0.8737768922607799,0.5747306000296781,0.6442828808215915,0.525788378735926,0.5166067846846935
484,0.3611881770892751,0.5143314497325313,0.00057960628987197,0.10851992238728447,0.5158053612226877
310,0.20882656785445852,0.718776885681108,0.0609984660809435,0.40268641476789646,0.5158053612226877
4,0.020050753918943287,0.9767245746928752,0.022592205394430853,0.5514101673784885,0.5158053612226877
241,0.3297765842613458,0.9804021296509837,0.21205075014296626,0.32197462106970653,0.5158053612226877
441,0.5567271719247262,0.7108694013581751,0.0084682673414882,0.010021164962047524,0.5158053612226877
480,0.6149183159679987,0.9822070697581317,0.007209160901610612,0.27045247255254434,0.5158053612226877
211,0.08954622998410011,0.923826061546686,0.0015217466899647425,0.06163864492507298,0.5158053612226877
315,0.09862992730090381,0.9368646775716675,0.4625423343370164,0.23306038214699187,0.5158053612226877
124,0.0195150906494993,0.4567188023478772,0.15908718564101376,0.23907437765947714,0.5158053612226877
278,0.5046479076318356,0.9752379448272038,0.4045729396173888,0.0028447164633469413,0.5158053612226877
131,0.4451287440755425,0.7940700582293445,0.04628016507032062,0.14185491681272633,0.5158053612226877
61,0.0503208663572291,0.8349014010759352,0.036948377922268905,0.26873277170280085,0.5158053612226877
352,0.6316794140659122,0.9951264618420212,0.035523855599402965,0.2769336553155992,0.5158053612226877
58,0.3431706437438268,0.8097109255976299,0.3380449263745713,0.12746582616323354,0.5158053612226877
468,0.09953913908224732,0.6607426131386569,0.36256863550131124,0.16310988702293905,0.5158053612226877
31,0.9104631259464044,0.6244787018886637,0.16912940045346325,0.8738602311262137,0.5154932669631039
358,0.8839810431770826,0.48507254003840083,0.24459059921927895,0.6968666238360214,0.5154932669631039
487,0.8357036028923094,0.35789714528183114,0.14340104557979372,0.7993657883893753,0.5154932669631039
6,0.9171378280487471,0.48279647463358333,0.10437230360197236,0.8738376011032735,0.5154932669631039
205,0.6378446848940593,0.4299926558511802,0.19217691846819696,0.49859459477774226,0.5154932669631039
277,0.518242003676493,0.37040594650320835,0.06781797865534633,0.48429459177661405,0.5154932669631039
135,0.572123781223032,0.5044570185629229,0.04428853457929527,0.5473347001089902,0.5154932669631039
247,0.9635908565870214,0.4848237163417213,0.15460369625557246,0.9248160894303427,0.5154932669631039
157,0.9180547528860381,0.5693301239314404,0.3097801190322297,0.8296608438734955,0.5154932669631039
72,0.5861687750904847,0.24690069947142335,0.12186070533380977,0.5491094946940354,0.5154932669631039
432,0.7909521635621943,0.3799525811160773,0.6665112616368642,0.2419257905142278,0.5137545779309333
275,0.5897969145384389,0.2532337081845596,0.286569847781005,0.3861414527692474,0.5135962369547207
422,0.4549407754912327,0.19245551546903994,0.12707257590037435,0.3617589159262551,0.5135962369547207
161,0.8137774151002978,0.3974134459315606,0.25826212407750804,0.6132828284419886,0.5135962369547207
335,0.40218178448195596,0.7089935759938192,0.10857213405174204,0.5738102049148686,0.5129016734791169
183,0.43407033698872344,0.5069121985988008,0.012934882737922093,0.22423588652254056,0.5129016734791169
182,0.38385714882247457,0.8323163082012798,0.05405550112631019,0.5696863676772506,0.5129016734791169
372,0.5148642291115276,0.9659497492710901,0.07637224328215231,0.7676508196743533,0.5129016734791169
132,0.6292001202341825,0.9335444300780591,0.025323017355248667,0.522223356490983,0.5129016734791169
431,0.6964542905328349,0.8026894830989276,0.0993602929074554,0.39511171075593987,0.5129016734791169
95,0.13409066104993173,0.7981993907044047,0.024915746701433372,0.7689366015221517,0.5129016734791169
244,0.6894701219814423,0.8936996256620128,0.014572179191752133,0.3942367122481357,0.5129016734791169
482,0.2492542790663469,0.9604356873169131,0.004513183617023797,0.8902203251350014,0.5129016734791169
410,0.7412298739889482,0.9733458125621814,0.08790133626160412,0.4312075751579012,0.5129016734791169
146,0.5896574862556777,0.555236791088309,0.09440719076807347,0.4246698136395607,0.5126683066109845
69,0.9629864442568,0.8957410320896696,0.14717079470479655,0.5486228250075726,0.5126683066109845
414,0.8719775896936957,0.8181993989015244,0.1691294167146874,0.6079672917076057,0.5126683066109845
55,0.4592399916056278,0.45330904842557196,0.22146297352307653,0.22926878911038273,0.5126683066109845
334,0.8463762136503696,0.8009859632014864,0.0542782466684083,0.22013559452622034,0.5126683066109845
250,0.7237040343710611,0.6974498839692725,0.1471854307995989,0.20303873869327194,0.5126683066109845
407,0.8116801211716268,0.7910945313973572,0.20260036755892297,0.3773397438702064,0.5126683066109845
236,0.8032380168042356,0.8338582079184423,0.29657574444652335,0.4092705288125741,0.5113850062969039
309,0.822857875520779,0.8348346738806943,0.11870609672125598,0.4176188503303363,0.5113850062969039
403,0.757510866535016,0.8652741615477672,0.29247322218532235,0.5046341818959185,0.5113850062969039
38,0.6863215928416427,0.6924431301482266,0.2204175530294339,0.32246661317121517,0.5113850062969039
472,0.6920822537801904,0.7360837746667834,0.2728816292229538,0.37605489055579466,0.5113850062969039
73,0.7371833823240228,0.7562626942867231,0.11317250782445298,0.1921278400812353,0.5113850062969039
22,0.7066611974513141,0.04606112263783246,0.6940005900744284,0.5456948616004363,0.5113645448172534
297,0.7651396422898695,0.175826724829792,0.694173951037269,0.2917903788661933,0.5113645448172534
36,0.8944195650099372,0.1887966553889523,0.8770289631987296,0.2823320419363401,0.5113645448172534
65,0.8422343530872776,0.2608365019780353,0.8236503674473347,0.5744857020981325,0.5113645448172534
460,0.6877477101757777,0.2957036705415609,0.6469058733541648,0.3564896155591821,0.5113645448172534
248,0.9497115495257463,0.19667074948348884,0.8727976363842473,0.6648041822938047,0.5113645448172534
341,0.5878123665082063,0.5169826772640238,0.23703516501512234,0.17107395762628264,0.5103647910880554
134,0.8424436231602112,0.475017950648955,0.40654484310209826,0.4336790908620791,0.5103647910880554
52,0.2431476072025519,0.19549535677483032,0.10651775199488822,0.09194632231964328,0.5103647910880554
60,0.7019054493303641,0.5129083441979083,0.17510624422707077,0.5061555012653489,0.5092757607272165
258,0.7525014363015647,0.5009820238365652,0.13831430158890523,0.42035877725631976,0.5092757607272165
316,0.6600990310056504,0.5732731345870378,0.07022517491833791,0.34255776772799384,0.5092757607272165
90,0.7459751898018444,0.25123440942004516,6.545601007323931e-05,0.7302620632599848,0.5092757607272165
461,0.7728381577770407,0.68432602266744,0.06961239014685672,0.5521895170050549,0.5092757607272165
251,0.9152943327968504,0.34517949930760916,0.043340915440415406,0.7608727986460402,0.5092757607272165
106,0.7060350259750672,0.48222142770410736,0.0651266889844776,0.45767956098290763,0.5092757607272165
273,0.825484828221514,0.04157048393483709,0.16585727085175317,0.7349162249171398,0.5082253913032944
71,0.9373178627396016,0.1361238870510525,0.5863062190638717,0.717667385954718,0.5082253913032944
394,0.8712883455200706,0.06626985390367002,0.7042246043691067,0.26413468810892815,0.5082253913032944
219,0.9718340683163452,0.19220680067483298,0.48718396438471057,0.7342188608064002,0.5082253913032944
436,0.8284400531248794,0.0315243638402708,0.4482943290990634,0.5490761047217168,0.5082253913032944
49,0.8792846529505025,0.0633901680364859,0.8158338818193036,0.5992361864952969,0.5082253913032944
498,0.8480848843170136,0.01719048245896515,0.5626224987650335,0.4021088531960131,0.5082253913032944
355,0.5671816996973682,0.008856364443439402,0.45575119394777264,0.2942242862783194,0.5082253913032944
494,0.42312197026294196,0.06170441617947553,0.3567384351903161,0.1399282848760971,0.5082253913032944
40,0.9816275786510008,0.680998656748324,0.6987524214229299,0.18685188270212894,0.5075163133949951
424,0.4430501965003282,0.3361525904969115,0.2839982567687722,0.08689011555610116,0.5075163133949951
122,0.9891208501146367,0.6200587368323786,0.5774703983412849,0.11974654020308362,0.5075163133949951
213,0.77012948548268,0.48969763363858565,0.5180524769033125,0.043936388890502553,0.5075163133949951
111,0.6962624354164519,0.44034716944085295,0.4760443704578078,0.05511103725426836,0.5075163133949951
433,0.8101265646889972,0.4268099736273395,0.6787724563460287,0.018076969279856803,0.5075163133949951
245,0.9152046657706147,0.46164096434311996,0.2623729757293969,0.4857979157822765,0.5071171051270945
43,0.8208268777315398,0.414600346758489,0.04556538415939149,0.4149919290242119,0.5071171051270945
68,0.7282747985510577,0.4569151208152451,0.05787391921429885,0.32682121644522977,0.5071171051270945
210,0.9568684418512058,0.3222311295564001,0.8726736199008303,0.30601889788523995,0.5063914328122844
383,0.8324977375855307,0.1690154870764109,0.7498127182547493,0.2458955137494525,0.5063914328122844
181,0.7301548442231627,0.2565314184810018,0.56463328256627,0.18999911329486863,0.5063914328122844
238,0.8369239260654838,0.6964991150941962,0.14570593219490047,0.11382624742986769,0.5000905689588233
113,0.9145738748063071,0.5326136635207709,0.4292091833566416,0.06022170949117567,0.5000905689588233
114,0.8120185502830884,0.40299803196741135,0.43966208811067087,0.04510212059575458,0.5000905689588233
259,0.5704812463757264,0.3423841294021749,0.2823580264754554,0.14751749346109433,0.5000905689588233
493,0.7799595013608047,0.4065901064513259,0.36174637100004414,0.2088677961401454,0.49679647902602797
329,0.6450069693991209,0.18403265330899654,0.18383251034727766,0.38623376154368083,0.49679647902602797
63,0.8281898247715955,0.25800184636489343,0.30688860618470304,0.2697178404947952,0.49679647902602797
271,0.9859452790212889,0.562179695716951,0.26004755658056256,0.3211430327661666,0.49679647902602797
257,0.9882764980045445,0.196558257624589,0.3775234414836943,0.539155884950653,0.49679647902602797
342,0.9835358887775585,0.25132594489177307,0.3685190926233637,0.4898903265779956,0.49679647902602797
64,0.4686384898075807,0.16895789780618853,0.2921266017781531,0.02973048679176349,0.49679647902602797
449,0.22263128855489933,0.11920807023445246,0.05151399071008389,0.07896309198614482,0.49679647902602797
435,0.9371689734156056,0.3430678776944911,0.3991351614552269,0.44918270744269984,0.49679647902602797
67,0.788455989842006,0.43229897905060866,0.22609600248873585,0.2755550311078008,0.49679647902602797
149,0.7598833830068861,0.4233138507546501,0.2646122157278845,0.2629212158458287,0.49679647902602797
220,0.7049312978548864,0.11442065450051209,0.2590495671082833,0.3404805356612228,0.49679647902602797
148,0.6749717605189908,0.0573613480032249,0.40484463515624736,0.007557175282329132,0.47180101650350614
401,0.8384156720624092,0.2508291530060325,0.42474219807121005,0.031859228735547696,0.47180101650350614
338,0.878753088955733,0.598160858686194,0.1853541513678495,0.0039515504560201364,0.47180101650350614
319,0.7180816775707577,0.18159579541500892,0.02905673934757269,0.4806063013043842,0.47180101650350614
289,0.7091347186708058,0.14674789367716057,0.09963701121007718,0.023039382966819955,0.47180101650350614
489,0.534708270116159,0.06534027937456466,0.20690996047762245,0.12967430135825408,0.47180101650350614
317,0.38339987216197247,0.03633366223812806,0.06702157717545443,0.08893028541852588,0.47180101650350614
345,0.7769633015057241,0.15173479416142177,0.12622926138827828,0.29579532752299964,0.47180101650350614
252,0.7072985472888993,0.09107379551387307,0.06576897954133565,0.4066691306836202,0.47180101650350614
184,0.7439914481739074,0.08525373894462995,0.018995959254278105,0.2142433043463049,0.47180101650350614
266,0.960669010473435,0.2927896061170574,0.0030163274060079903,0.1781791386529613,0.47180101650350614
429,0.9987663713333796,0.2052021140736604,0.042167735004124185,0.3756377039408375,0.47180101650350614
386,0.5480027325020125,0.017548456922216515,0.258974007206878,0.12502334696173523,0.47180101650350614
109,0.4448882998927307,0.08684529205949287,0.022373046636855243,0.05879773989660542,0.47180101650350614
105,0.7297268037114442,0.3683078574067691,0.23455043991939706,0.05581712113464776,0.47180101650350614
379,0.7374504884865432,0.33321479175491675,0.13423766018447547,0.23983094298358976,0.47180101650350614
448,0.8083649113325038,0.010396808729355222,0.06833400645337873,0.029755619276950585,0.47180101650350614
377,0.8246212436096056,0.4858038903604911,0.0938647891353862,0.0071671734225843275,0.47180101650350614
376,0.9032473009332131,0.04959958315062185,0.02764773345342786,0.6195048250595321,0.47180101650350614
453,0.4107125030224268,0.03268775882974362,0.011273054156048845,0.2553499553396247,0.47180101650350614
243,0.5371321514356299,0.023624726907973348,0.31161329542691196,0.12049876259006431,0.47180101650350614
127,0.6416701119009696,0.22545378006441685,0.2188856344150687,0.03345974887313374,0.47180101650350614
202,0.9571316764956425,0.47614718317134797,0.19265165428647224,0.12030121537191318,0.47180101650350614
398,0.6820347013609186,0.31803875135101634,0.020846767894983298,0.07303493032359598,0.47180101650350614
261,0.8880923621092096,0.23926817305841486,0.3582029185172877,0.26810444347103524,0.47180101650350614
399,0.7285051227370538,0.3432070251485334,0.26090298678271207,0.05389259845912864,0.47180101650350614
153,0.8579647643516471,0.359946015496694,0.3819768372449389,0.006544366890085973,0.47180101650350614
